SKU,Name,Description,Short description,Regular price,Categories,Length (mm),Width (mm),Height (mm),Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s)
KBIN240VM500900,Brema Cover Assembly To Suit Bin240Pe And Vm500A And Vm900A,"<p>Brema Cover assembly to suit BIN240PE and VM500A & VM900A.</p>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/KBIN240VM500900.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/KBIN240VM500900_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/KBIN240VM500900_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/KBIN240VM500900_3D.dwg"" target=""_blank"">3D</a></p>
",,0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/KBIN240VM500900.jpg,Brand,BREMA,Height,,Depth,,Width,
KBIN350C150,Brema Cover Assembly To Suit Bin350 And C150A,"<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/KBIN350C150.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/KBIN350C150_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/KBIN350C150_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/KBIN350C150_3D.dwg"" target=""_blank"">3D</a></p>
",,0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/KBIN350C150.jpg,Brand,BREMA,Height,,Depth,,Width,
KBIN350C300VM1700,Brema Cover Assembly To Suit Bin350 And Vm1700A And C300A,"<p>Brema Cover assembly to suit BIN350 and VM1700A & C300A.</p>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/KBIN350C300VM1700.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/KBIN350C300VM1700_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/KBIN350C300VM1700_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/KBIN350C300VM1700_3D.dwg"" target=""_blank"">3D</a></p>
",,0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/KBIN350C300VM1700.jpg,Brand,BREMA,Height,,Depth,,Width,
KBIN350G-NEW,Brema Cover Assembly To Suit Bin350 And New G Series Machines,"<p>Cover assembly to suit BIN350 and new G series machines.</p>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/KBIN350G-NEW.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/KBIN350G-NEW_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/KBIN350G-NEW_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/KBIN350G-NEW_3D.dwg"" target=""_blank"">3D</a></p>
",,0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/KBIN350G-NEW.jpg,Brand,BREMA,Height,,Depth,,Width,
KBIN350VM500900,Brema Cover Assembly To Suit Bin350 And Vm500A And Vm900A,"<p>Brema Cover assembly to suit BIN350 and VM500A & VM900A</p>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/KBIN350VM500900.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/KBIN350VM500900_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/KBIN350VM500900_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/KBIN350VM500900_3D.dwg"" target=""_blank"">3D</a></p>
",,0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/KBIN350VM500900.jpg,Brand,BREMA,Height,,Depth,,Width,
KBIN550G1000,Brema Cover Assembly To Suit Bin550 V Ds And G1000A,"<p>Brema Cover assembly to suit BIN550 V DS and G1000A</p>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/KBIN550G1000.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/KBIN550G1000_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/KBIN550G1000_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/KBIN550G1000_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/KBIN550G1000.jpg,Brand,BREMA,Height,,Depth,,Width,
KDRB100GN,Brema Cover Assembly To Suit DRB100 And TM450A,"<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/KDRB100GN.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/KDRB100GN_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/KDRB100GN_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/KDRB100GN_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/KDRB100GN.jpg,Brand,BREMA,Height,,Depth,,Width,
KITCLEANER,Brema Box of 24 x AWS Cleaning sachets,"<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/KITCLEANER.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/KITCLEANER_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/KITCLEANER_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/KITCLEANER_3D.dwg"" target=""_blank"">3D</a></p>
",,180.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/KITCLEANER.jpg,Brand,BREMA,Height,,Depth,,Width,
M1500A,Brema Muster 1500 Sub Zero Ice Flaker With 1500Kg Production. Needs Storage Bin,"<p>Brema's Muster Series M1500A Cold Flake Ice Maker produces an immense 1500kg per day of sub zero flakes that automatically drop into a separate storage bin. Outputting a temperature from -5°C to -10°C for unparalleled preservation and refrigeration qualities, Cold Flakes are the top of the range option for processing, transporting and preserving foods.</p>
<p>&nbsp;</p>
<p>Connection: 415v 32a</p>
<p>Energy: 6000W</p>
<p>Type of Ice: Sub-zero flake</p>
<p>Production (in 24 hours): 1500kg</p>
<p>&nbsp;</p>
<p><strong>Features</strong></p>
<ul>
    <li>1500kg per day ice production and suitable with several large ice storage bins</li>
    <li>Electromechanical operation that does not use Printed Circuit Boards</li>
    <li>Hospital grade stainless steel exterior and interior that never rusts or corrodes</li>
    <li>Air cooling system is rated at 21°C ambient and 15°C water</li>
    <li>Powerful cylindrical evaporator and ice scraper system</li>
</ul>
<p>&nbsp;</p>
<p><strong>Benefits</strong></p>
<ul>
    <li>Produces fl at ice fl akes between –5°C and –10°C for maximum longevity of foods</li>
    <li>21°C ambient and 15°C water ratings give an accurate production average for the Australian climate</li>
    <li>Comes with its own water filter & pressure limiting valve, saving you over $300</li>
    <li>Semi hermetic compressor used to ensure maximum output in a compact sized unit</li>
    <li>The perfect solution for meat, fish, and dairy industries, supermarkets and transport companies</li>
</ul>
<p>&nbsp;</p>
<p><strong>Specifications</strong></p>
<ul>
    <li>Volts: 415</li>
</ul>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/M1500A.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/M1500A_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/M1500A_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/M1500A_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",700.0,1107.0,970.0,/wp-uploads/comcater/brema/M1500A.jpg,Brand,BREMA,Height,970.0,Depth,700.0,Width,1107.0
M2000A,Brema Muster 2000 Sub Zero Ice Flaker With 2300Kg Production,"<p>Brema's Muster Series M2000A Cold Flake Ice Maker produces a staggering 2300kg per day of sub zero flakes to be installed on top of freezer rooms. Outputting a temperature from -5°C to -10°C for unparalleled preservation and refrigeration qualities, Cold Flakes are the top of the range option for processing, transporting and preserving foods.</p>
<p>&nbsp;</p>
<p>Connection: 415v 32a</p>
<p>Energy: 7000W</p>
<p>Type of Ice: Sub-zero flake</p>
<p>Production (in 24 hours): 2200kg</p>
<p>&nbsp;</p>
<p><strong>Features</strong></p>
<ul>
    <li>2200kg per day ice production and suitable for installation on top of freezer rooms</li>
    <li>Electromechanical operation that does not use Printed Circuit Boards</li>
    <li>Hospital grade stainless steel exterior and interior that never rusts or corrodes</li>
    <li>Air cooling system is rated at 21°C ambient and 15°C water</li>
    <li>Powerful cylindrical evaporator and ice scraper system</li>
</ul>
<p>&nbsp;</p>
<p><strong>Benefits</strong></p>
<ul>
    <li>Produces fl at ice fl akes between –5°C and –10°C for maximum longevity of foods</li>
    <li>21°C ambient and 15°C water ratings give an accurate production average for the Australian climate</li>
    <li>Comes with its own water filter & pressure limiting valve, saving you over $300</li>
    <li>Semi hermetic compressor used to ensure maximum output in a compact sized unit</li>
    <li>The perfect solution for meat, fish, and dairy industries, supermarkets and transport companies</li>
</ul>
<p>&nbsp;</p>
<p><strong>Specifications</strong></p>
<ul>
    <li>Volts: 416</li>
</ul>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/M2000A.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/M2000A_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/M2000A_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/M2000A_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",832.0,1062.0,1423.0,/wp-uploads/comcater/brema/M2000A.jpg,Brand,BREMA,Height,1423.0,Depth,832.0,Width,1062.0
M350A,Brema Muster 350 Sub-Zero Cold Ice Flaker Without Bin. Up To 400Kg Production,"<p>Brema's Muster Series M350A Cold Flake Ice Maker produces 400kg per day of sub zero flakes that automatically drop into a separate storage bin. Outputting a temperature from -5°C to -10°C for unparalleled preservation and refrigeration qualities, Cold Flakes are the top of the range option for processing, transporting and preserving foods.</p>
<p>&nbsp;</p>
<p>Connection: 240v 15a</p>
<p>Energy: 2100W</p>
<p>Type of Ice: Sub-zero flake</p>
<p>Production (in 24 hours): 400kg</p>
<p>&nbsp;</p>
<p><strong>Features</strong></p>
<ul>
    <li>400kg per day ice production and suitable with several storage bins</li>
    <li>Electromechanical operation that does not use Printed Circuit Boards</li>
    <li>Hospital grade stainless steel exterior and interior that never rusts or corrodes</li>
    <li>Air cooling system is rated at 21°C ambient and 15°C water</li>
    <li>Powerful cylindrical evaporator and ice scraper system</li>
</ul>
<p>&nbsp;</p>
<p><strong>Benefits</strong></p>
<ul>
    <li>Produces fl at ice fl akes between –5°C and –10°C for maximum longevity of foods</li>
    <li>21°C ambient and 15°C water ratings give an accurate production average for the Australian climate</li>
    <li>Comes with its own water filter & pressure limiting valve, saving you over $300</li>
    <li>Hermetic compressor used to ensure maximum output in a compact sized unit</li>
    <li>The perfect solution for meat, fish, and dairy industries, supermarkets and transport companies</li>
</ul>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/M350A.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/M350A_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/M350A_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/M350A_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",588.0,900.0,705.0,/wp-uploads/comcater/brema/M350A.jpg,Brand,BREMA,Height,705.0,Depth,588.0,Width,900.0
M600A,Brema Muster 600 Sub Zero Ice Flaker With 620Kg Production. Requires Storage Bin,"<p>Brema's Muster Series M600A Cold Flake Ice Maker produces 620kg per day of sub zero flakes that automatically drop into a separate storage bin. Outputting a temperature from -5°C to -10°C for unparalleled preservation and refrigeration qualities, Cold Flakes are the top of the range option for processing, transporting and preserving foods.</p>
<p>&nbsp;</p>
<p>Connection: 415v 15a</p>
<p>Energy: 3000W</p>
<p>Type of Ice: Sub-zero flake</p>
<p>Production (in 24 hours): 620kg</p>
<p>&nbsp;</p>
<p><strong>Features</strong></p>
<ul>
    <li>620kg per day ice production and suitable with several storage bins</li>
    <li>Electromechanical operation that does not use Printed Circuit Boards</li>
    <li>Hospital grade stainless steel exterior and interior that never rusts or corrodes</li>
    <li>Air cooling system is rated at 21°C ambient and 15°C water</li>
    <li>Powerful cylindrical evaporator and ice scraper system</li>
</ul>
<p>&nbsp;</p>
<p><strong>Benefits</strong></p>
<ul>
    <li>Produces fl at ice fl akes between –5°C and –10°C for maximum longevity of foods</li>
    <li>21°C ambient and 15°C water ratings give an accurate production average for the Australian climate</li>
    <li>Comes with its own water filter & pressure limiting valve, saving you over $300</li>
    <li>Hermetic compressor used to ensure maximum output in a compact sized unit</li>
    <li>The perfect solution for meat, fish, and dairy industries, supermarkets and transport companies</li>
</ul>
<p>&nbsp;</p>
<p><strong>Specifications</strong></p>
<ul>
    <li>Volts: 415</li>
</ul>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/M600A.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/M600A_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/M600A_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/M600A_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",588.0,900.0,705.0,/wp-uploads/comcater/brema/M600A.jpg,Brand,BREMA,Height,705.0,Depth,588.0,Width,900.0
M800A,Brema Muster 800 Sub Zero Ice Flaker With 900Kg Production. Requires Storage Bin,"<p>Brema's Muster Series M800A Cold Flake Ice Maker produces 900kg per day of sub zero flakes that automatically drop into a separate storage bin. Outputting a temperature from -5°C to -10°C for unparalleled preservation and refrigeration qualities, Cold Flakes are the top of the range option for processing, transporting and preserving foods.</p>
<p>&nbsp;</p>
<p>Connection: 415v 15a</p>
<p>Energy: 4600W</p>
<p>Type of Ice: Sub-zero flake</p>
<p>Production (in 24 hours): 900kg</p>
<p>&nbsp;</p>
<p><strong>Features</strong></p>
<ul>
    <li>900kg per day ice production and suitable with several storage bins</li>
    <li>Electromechanical operation that does not use Printed Circuit Boards</li>
    <li>Hospital grade stainless steel exterior and interior that never rusts or corrodes</li>
    <li>Air cooling system is rated at 21°C ambient and 15°C water</li>
    <li>Powerful cylindrical evaporator and ice scraper system</li>
</ul>
<p>&nbsp;</p>
<p><strong>Benefits</strong></p>
<ul>
    <li>Produces fl at ice fl akes between –5°C and –10°C for maximum longevity of foods</li>
    <li>21°C ambient and 15°C water ratings give an accurate production average for the Australian climate</li>
    <li>Comes with its own water filter & pressure limiting valve, saving you over $300</li>
    <li>Hermetic compressor used to ensure maximum output in a compact sized unit</li>
    <li>The perfect solution for meat, fish, and dairy industries, supermarkets and transport companies</li>
</ul>
<p>&nbsp;</p>
<p><strong>Specifications</strong></p>
<ul>
    <li>Volts: 415</li>
</ul>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/M800A.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/M800A_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/M800A_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/M800A_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",700.0,1107.0,880.0,/wp-uploads/comcater/brema/M800A.jpg,Brand,BREMA,Height,880.0,Depth,700.0,Width,1107.0
RB100,Brema 125Kg Storage Bin With Rollers.  Requires Cover Assembly,"<p>TheBrema  RB100 is a stainless steel structure with a 108kg capacity polyethylene moulded trolley for transporting ice flakes. When coupled with an ice flake head, the RB100 generously stores ice to meet peak demand times for a range of applications</p>
<p>&nbsp;</p>
<p><strong>Features</strong></p>
<ul>
    <li>Can be coupled with: VM500/900, TM250/450, G280/510.</li>
    <li>108kg storage capacity trolley, 17kg capacity head</li>
    <li>Stainless steel 18/8 construction</li>
    <li>Polyethylene moulded trolley</li>
    <li>Durable castors</li>
</ul>
<p>&nbsp;</p>
<p><strong>Benefits</strong></p>
<ul>
    <li>Suitable for ice collection and transport</li>
    <li>Polyethylene insulation designed for maximum ice retention</li>
    <li>internally insulated to assure the perfect ice conservation</li>
    <li>Durable stainless steel exterior</li>
    <li>Perfect all in one ice storage and transport solution</li>
</ul>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/RB100.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/RB100_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/RB100_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/RB100_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",4486.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",1060.0,795.0,1284.0,/wp-uploads/comcater/brema/RB100.jpg,Brand,BREMA,Height,1284.0,Depth,1060.0,Width,795.0
TB1404A,Brema Pebble Ice Maker With Internal Storage Bin. Up To 140Kg Production 40Kg Storage,"<p>Brema  Pebble Ice Maker With Internal Storage Bin. Up To 140Kg Production. 40Kg Storage</p>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/TB1404A.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/TB1404A_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/TB1404A_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/TB1404A_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",0.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/TB1404A.jpg,Brand,BREMA,Height,,Depth,,Width,
TB1405A,Brema Pebble Ice Maker With Internal Storage Bin. Up To 140Kg Production 50Kg Storage,"<p>Brema's TB Series TB1405A Pebble Ice Maker produces 140kg per day of unique multipurpose ice pebbles with 50kg of internal ice storage. Whether its blended up in a morning smoothie, served to chill champagne during lunchtime, or paired with a cocktail through to the early hours of the morning, pebble ice is truly the chameleon of the catering world.</p>
<p>&nbsp;</p>
<p>Connection: 240v 10a</p>
<p>Energy: 650W</p>
<p>Type of Ice: Pebbles</p>
<p>Production (in 24 hours): 140kg</p>
<p>Storage: 50kg</p>
<p>&nbsp;</p>
<p><strong>Features</strong></p>
<ul>
    <li>140kg per day ice production with 50kg of internal ice storage</li>
    <li>Electromechanical operation that does not use Printed Circuit Boards</li>
    <li>Hospital grade stainless steel exterior and interior that never rusts or corrodes</li>
    <li>Air cooling system is rated at 21°C ambient and 15°C water</li>
    <li>Unique design that couples auger and ice extruder components</li>
</ul>
<p>&nbsp;</p>
<p><strong>Benefits</strong></p>
<ul>
    <li>Comes with its own water filter & pressure limiting valve, saving you over $300</li>
    <li>21°C ambient and 15°C water ratings give an accurate production average for the Australian climate</li>
    <li>Unique design relies on extremely low running costs both in water and electricity</li>
    <li>A mix of granular and cube ice, pebble ice can be used for drink service or food presentation</li>
    <li>Easily blended ice meaning quicker drinks service and less energy expenditure</li>
</ul>
<p>&nbsp;</p>
<p><strong>Specifications</strong></p>
<ul>
    <li>Volts: 240</li>
    <li>Amps: 10</li>
</ul>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/TB1405A.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/TB1405A_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/TB1405A_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/TB1405A_3D.dwg"" target=""_blank"">3D</a></p>
",,6131.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",690.0,738.0,1020.0,/wp-uploads/comcater/brema/TB1405A.jpg,Brand,BREMA,Height,1020.0,Depth,690.0,Width,738.0
TB1405A-HC,Brema Pebble Ice Maker With Internal Storage Bin. Up To 146Kg Production. R290,"<p>Warranty (Parts/Labour): 36 / 36 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/TB1405A-HC.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/TB1405A-HC_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/TB1405A-HC_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/TB1405A-HC_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",6131.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",,,,/wp-uploads/comcater/brema/TB1405A-HC.jpg,Brand,BREMA,Height,,Depth,,Width,
TB852A,Brema Pebble Ice Maker With Internal Storage Bin. Up To 85Kg Production 20Kg Storage,"<p>Brema's TB Series TB852A Pebble Ice Maker produces 85kg per day of unique multipurpose ice pebbles with 20kg of internal ice storage. Whether its blended up in a morning smoothie, served to chill champagne during lunchtime, or paired with a cocktail through to the early hours of the morning, pebble ice is truly the chameleon of the catering world.</p>
<p>&nbsp;</p>
<p>Connection: 240v 10a</p>
<p>Energy: 550W</p>
<p>Type of Ice: Pebbles</p>
<p>Production (in 24 hours): 85kg</p>
<p>Storage: 20kg</p>
<p>&nbsp;</p>
<p><strong>Features</strong></p>
<ul>
    <li>85kg per day ice production with 20kg of internal ice storage</li>
    <li>Electromechanical operation that does not use Printed Circuit Boards</li>
    <li>Hospital grade stainless steel exterior and interior that never rusts or corrodes</li>
    <li>Air cooling system is rated at 21°C ambient and 15°C water</li>
    <li>Unique design that couples auger and ice extruder components</li>
</ul>
<p>&nbsp;</p>
<p><strong>Benefits</strong></p>
<ul>
    <li>Comes with its own water filter & pressure limiting valve, saving you over $300</li>
    <li>21°C ambient and 15°C water ratings give an accurate production average for the Australian climate</li>
    <li>Unique design relies on extremely low running costs both in water and electricity</li>
    <li>A mix of granular and cube ice, pebble ice can be used for drink service or food presentation</li>
    <li>Easily blended ice meaning quicker drinks service and less energy expenditure</li>
</ul>
<p>&nbsp;</p>
<p><strong>Specifications</strong></p>
<ul>
    <li>Volts: 240</li>
    <li>Amps: 10</li>
</ul>
<p>&nbsp;</p>
<p>Warranty: 12 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/TB852A.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/TB852A_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/TB852A_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/TB852A_3D.dwg"" target=""_blank"">3D</a></p>
",,5437.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",660.0,500.0,690.0,/wp-uploads/comcater/brema/TB852A.jpg,Brand,BREMA,Height,690.0,Depth,660.0,Width,500.0
TB852A-HC,Brema Pebble Ice Maker With Internal Storage Bin. R290 refigerant. Up To 85Kg Production.,"<p><strong>Specifications</strong></p>
<ul>
    <li>Volts: 240</li>
    <li>Amps: 10</li>
</ul>
<p>&nbsp;</p>
<p>Warranty (Parts/Labour): 24 / 24 months</p>
<p>&nbsp;</p>
<p><a href=""/wp-uploads/comcater/brema/TB852A-HC.pdf"" target=""_blank"">Specsheet</a></p>
<p>CAD: <a href=""/wp-uploads/comcater/brema/TB852A-HC_P.dwg"" target=""_blank"">Plan</a> | <a href=""/wp-uploads/comcater/brema/TB852A-HC_S.dwg"" target=""_blank"">Side</a> | <a href=""/wp-uploads/comcater/brema/TB852A-HC_3D.dwg"" target=""_blank"">3D</a></p>
","<p class=""non-stock-note"">NON-STOCK ITEM</p>",5437.0,"Beverage, Beverage > Ice Machines, Refrigeration, Refrigeration > Ice Machines",660.0,500.0,690.0,/wp-uploads/comcater/brema/TB852A-HC.jpg,Brand,BREMA,Height,690.0,Depth,660.0,Width,500.0
